mention_id,source_id,source_type,source_ref_id,line_number,mention_type,entity_type,entity_hint,matched_text,context,confidence,notes
youtube_description:youtube_f93bk3gibcq-line-00002,youtube_description:youtube_f93bk3gibcq,youtube_description,youtube_f93bk3gibcq,2,youtube_url,video,https://youtu.be/5Zxi7YO4QzM?si=5zXU1QYVFr0SO3L1,https://youtu.be/5Zxi7YO4QzM?si=5zXU1QYVFr0SO3L1,https://youtu.be/5Zxi7YO4QzM?si=5zXU1QYVFr0SO3L1,high,Auto-extracted from source document text.
youtube_description:youtube_f93bk3gibcq-line-00003,youtube_description:youtube_f93bk3gibcq,youtube_description,youtube_f93bk3gibcq,3,event,event,エンペラーNo.115,エンペラーNo.115,エンペラーNo.115,medium,Auto-extracted from source document text.
youtube_description:youtube_f_lgazqr_k-line-00001,youtube_description:youtube_f_lgazqr_k,youtube_description,youtube_f_lgazqr_k,1,event,event,エンペラーNo.113,エンペラーNo.113,エンペラーNo.113,medium,Auto-extracted from source document text.
youtube_description:youtube_fknoghflync-line-00002,youtube_description:youtube_fknoghflync,youtube_description,youtube_fknoghflync,2,youtube_url,video,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,high,Auto-extracted from source document text.
youtube_description:youtube_fknoghflync-line-00003,youtube_description:youtube_fknoghflync,youtube_description,youtube_fknoghflync,3,event,event,マウンテン・ヒーローズNo.36,マウンテン・ヒーローズNo.36,マウンテン・ヒーローズNo.36,medium,Auto-extracted from source document text.
youtube_description:youtube_fmozl8mbbds-line-00001,youtube_description:youtube_fmozl8mbbds,youtube_description,youtube_fmozl8mbbds,1,event,event,ターゲットNo.93,ターゲットNo.93,ターゲットNo.93,medium,Auto-extracted from source document text.
youtube_description:youtube_foh5vctjij4-line-00002,youtube_description:youtube_foh5vctjij4,youtube_description,youtube_foh5vctjij4,2,event,event,ターゲットNo.96,ターゲットNo.96,ターゲットNo.96,medium,Auto-extracted from source document text.
youtube_description:youtube_foh5vctjij4-line-00003,youtube_description:youtube_foh5vctjij4,youtube_description,youtube_foh5vctjij4,3,result,bout,,☆ミドル級王座決定戦,☆ミドル級王座決定戦,medium,Auto-extracted from source document text.
youtube_description:youtube_fojc5uhptkc-line-00001,youtube_description:youtube_fojc5uhptkc,youtube_description,youtube_fojc5uhptkc,1,event,event,ターゲットNo.99,ターゲットNo.99,ターゲットNo.99,medium,Auto-extracted from source document text.
youtube_description:youtube_fuaaxecs6he-line-00001,youtube_description:youtube_fuaaxecs6he,youtube_description,youtube_fuaaxecs6he,1,event,event,エンペラーNo.119,エンペラーNo.119,エンペラーNo.119,medium,Auto-extracted from source document text.
youtube_description:youtube_fwvxk4micnm-line-00013,youtube_description:youtube_fwvxk4micnm,youtube_description,youtube_fwvxk4micnm,13,note_url,article,https://note.com/xyz1090,https://note.com/xyz1090,https://note.com/xyz1090,high,Auto-extracted from source document text.
youtube_description:youtube_fwvxk4micnm-line-00019,youtube_description:youtube_fwvxk4micnm,youtube_description,youtube_fwvxk4micnm,19,youtube_url,video,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,high,Auto-extracted from source document text.
youtube_description:youtube_fwvxk4micnm-line-00021,youtube_description:youtube_fwvxk4micnm,youtube_description,youtube_fwvxk4micnm,21,youtube_url,video,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,high,Auto-extracted from source document text.
youtube_description:youtube_fynnomuod1i-line-00001,youtube_description:youtube_fynnomuod1i,youtube_description,youtube_fynnomuod1i,1,event,event,MAXバウト,第5回MAXバウトミドル級ＧＰ,第5回MAXバウトミドル級ＧＰ,medium,Auto-extracted from source document text.
youtube_description:youtube_fynnomuod1i-line-00020,youtube_description:youtube_fynnomuod1i,youtube_description,youtube_fynnomuod1i,20,result,bout,,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_fzjjfk0lzqw-line-00001,youtube_description:youtube_fzjjfk0lzqw,youtube_description,youtube_fzjjfk0lzqw,1,event,event,アラカクライブ,2024年5月25日（土）新宿で行われたアラカクライブの映像です！！,2024年5月25日（土）新宿で行われたアラカクライブの映像です！！,medium,Auto-extracted from source document text.
youtube_description:youtube_g4yds9beona-line-00001,youtube_description:youtube_g4yds9beona,youtube_description,youtube_g4yds9beona,1,event,event,エンペラーNo.114,エンペラーNo.114,エンペラーNo.114,medium,Auto-extracted from source document text.
youtube_description:youtube_g84wctvafzq-line-00001,youtube_description:youtube_g84wctvafzq,youtube_description,youtube_g84wctvafzq,1,event,event,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31,medium,Auto-extracted from source document text.
youtube_description:youtube_gapmkahkaca-line-00001,youtube_description:youtube_gapmkahkaca,youtube_description,youtube_gapmkahkaca,1,event,event,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31,マウンテン・ヒーローズNo.31,medium,Auto-extracted from source document text.
youtube_description:youtube_ge7twvxd9yu-line-00003,youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,3,event,event,MAXバウト,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』,medium,Auto-extracted from source document text.
youtube_description:youtube_ge7twvxd9yu-line-00013,youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,13,youtube_url,video,https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg,https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg,https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg,high,Auto-extracted from source document text.
youtube_description:youtube_ge7twvxd9yu-line-00016,youtube_description:youtube_ge7twvxd9yu,youtube_description,youtube_ge7twvxd9yu,16,result,bout,MAXバウト,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_gehfaqj8kr8-line-00016,youtube_description:youtube_gehfaqj8kr8,youtube_description,youtube_gehfaqj8kr8,16,matchup,bout,マウンテン・ヒーローズNo.32,マウンテン・ヒーローズNo.32対戦カード,マウンテン・ヒーローズNo.32対戦カード,medium,Auto-extracted from source document text.
youtube_description:youtube_gehfaqj8kr8-line-00017,youtube_description:youtube_gehfaqj8kr8,youtube_description,youtube_gehfaqj8kr8,17,result,bout,,☆ライト級ワンマッチ（ノンタイトル）,☆ライト級ワンマッチ（ノンタイトル）,medium,Auto-extracted from source document text.
youtube_description:youtube_gencjoexft8-line-00001,youtube_description:youtube_gencjoexft8,youtube_description,youtube_gencjoexft8,1,event,event,エンペラーNo.120,エンペラーNo.120,エンペラーNo.120,medium,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00001,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,1,event,event,MAXバウト,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック第三試合,Full Fight！第６回 MAXバウトライト級トーナメント一回戦Ａブロック第三試合,medium,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00006,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,6,result,bout,,⑨タイトル,⑨タイトル,medium,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00007,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,7,event,event,MAXバウト,第６回 MAXバウトライト級トーナメント一回戦,第６回 MAXバウトライト級トーナメント一回戦,medium,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00022,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,22,note_url,article,https://note.com/xyz1090,https://note.com/xyz1090,https://note.com/xyz1090,high,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00028,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,28,youtube_url,video,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,high,Auto-extracted from source document text.
youtube_description:youtube_gerbahnq_po-line-00030,youtube_description:youtube_gerbahnq_po,youtube_description,youtube_gerbahnq_po,30,youtube_url,video,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,high,Auto-extracted from source document text.
youtube_description:youtube_gfmu865mz7a-line-00001,youtube_description:youtube_gfmu865mz7a,youtube_description,youtube_gfmu865mz7a,1,event,event,エンペラーNo.116,エンペラーNo.116,エンペラーNo.116,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00001,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,1,event,event,マウンテン・ヒーローズNo.40,マウンテン・ヒーローズNo.40,マウンテン・ヒーローズNo.40,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00010,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,10,event,event,アラカクライブ,超アラカクライブの配信販売スタート！,超アラカクライブの配信販売スタート！,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00030,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,30,youtube_url,video,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,high,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00032,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,32,youtube_url,video,https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v,https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v,https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v,high,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00036,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,36,event,event,アラカクライブ,アラカクライブNo.13,アラカクライブNo.13,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00037,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,37,youtube_url,video,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,high,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00038,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,38,event,event,アラカクライブ,アラカクライブNo.14,アラカクライブNo.14,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00039,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,39,youtube_url,video,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,high,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00040,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,40,event,event,アラカクライブ,アラカクライブNo.15,アラカクライブNo.15,medium,Auto-extracted from source document text.
youtube_description:youtube_ggjctmt9cfi-line-00041,youtube_description:youtube_ggjctmt9cfi,youtube_description,youtube_ggjctmt9cfi,41,youtube_url,video,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,high,Auto-extracted from source document text.
youtube_description:youtube_ghpf2shuuo0-line-00001,youtube_description:youtube_ghpf2shuuo0,youtube_description,youtube_ghpf2shuuo0,1,event,event,エンペラーNo.109,エンペラーNo.109,エンペラーNo.109,medium,Auto-extracted from source document text.
youtube_description:youtube_ghpf2shuuo0-line-00012,youtube_description:youtube_ghpf2shuuo0,youtube_description,youtube_ghpf2shuuo0,12,note_url,article,https://note.com/xyz1090,https://note.com/xyz1090,https://note.com/xyz1090,high,Auto-extracted from source document text.
youtube_description:youtube_ghpf2shuuo0-line-00018,youtube_description:youtube_ghpf2shuuo0,youtube_description,youtube_ghpf2shuuo0,18,youtube_url,video,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,high,Auto-extracted from source document text.
youtube_description:youtube_ghpf2shuuo0-line-00020,youtube_description:youtube_ghpf2shuuo0,youtube_description,youtube_ghpf2shuuo0,20,youtube_url,video,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,high,Auto-extracted from source document text.
youtube_description:youtube_gj_hwkw33s-line-00001,youtube_description:youtube_gj_hwkw33s,youtube_description,youtube_gj_hwkw33s,1,event,event,MAXバウト,第7回MAXバウトライト級GP一回戦Bブロック,第7回MAXバウトライト級GP一回戦Bブロック,medium,Auto-extracted from source document text.
youtube_description:youtube_gj_hwkw33s-line-00004,youtube_description:youtube_gj_hwkw33s,youtube_description,youtube_gj_hwkw33s,4,result,bout,,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_gmcs_m19ofq-line-00001,youtube_description:youtube_gmcs_m19ofq,youtube_description,youtube_gmcs_m19ofq,1,event,event,マウンテン・ヒーローズNo.28,マウンテン・ヒーローズNo.28 & ターゲットNo.91 &エンペラーNo.112合同大会,マウンテン・ヒーローズNo.28 & ターゲットNo.91 &エンペラーNo.112合同大会,medium,Auto-extracted from source document text.
youtube_description:youtube_gmcs_m19ofq-line-00003,youtube_description:youtube_gmcs_m19ofq,youtube_description,youtube_gmcs_m19ofq,3,matchup,bout,,【対戦カード+選手情報⬇️】,【対戦カード+選手情報⬇️】,medium,Auto-extracted from source document text.
